Type;FSL-6;
Version;2.00 SP3;
Date;26.Aug 15;
Mode;ANALYZER;
Center Freq;2000000000.000000;Hz
Freq Offset;0.000000;Hz
Span;5000000.000000;Hz
x-Axis;LIN;
Start;1997500000.000000;Hz
Stop;2002500000.000000;Hz
Ref Level;0.000000;dBm
Level Offset;0.000000;dB
Ref Position;100.000000;%
y-Axis;LOG;
Level Range;100.000000;dB
Rf Att;20.000000;dB
RBW;100000.000000;Hz
VBW;300000.000000;Hz
SWT;0.002500;s
Trace Mode;VIEW;
Detector;MAXPEAK;
Sweep Count;0;
Trace 1:;;
x-Unit;Hz;
y-Unit;dBm;
Preamplifier;OFF;
Transducer;OFF;
Values;501;
1997500000;-62.611297607421875;
1997510000;-62.660198211669922;
1997520000;-63.968235015869141;
1997530000;-64.725212097167969;
1997540000;-64.132942199707031;
1997550000;-64.266143798828125;
1997560000;-65.799087524414063;
1997570000;-65.8284912109375;
1997580000;-65.346412658691406;
1997590000;-65.72857666015625;
1997600000;-65.415290832519531;
1997610000;-64.771408081054687;
1997620000;-65.209213256835937;
1997630000;-64.422508239746094;
1997640000;-62.916740417480469;
1997650000;-65.071624755859375;
1997660000;-64.7630615234375;
1997670000;-65.015159606933594;
1997680000;-64.997940063476563;
1997690000;-65.687583923339844;
1997700000;-64.215461730957031;
1997710000;-64.045791625976563;
1997720000;-62.0128173828125;
1997730000;-63.658306121826172;
1997740000;-63.77960205078125;
1997750000;-64.308784484863281;
1997760000;-65.300819396972656;
1997770000;-65.370513916015625;
1997780000;-65.081809997558594;
1997790000;-65.010848999023437;
1997800000;-64.964126586914062;
1997810000;-64.851348876953125;
1997820000;-65.037284851074219;
1997830000;-64.947052001953125;
1997840000;-64.737144470214844;
1997850000;-65.014411926269531;
1997860000;-64.570388793945313;
1997870000;-64.867607116699219;
1997880000;-65.597007751464844;
1997890000;-64.82879638671875;
1997900000;-64.917266845703125;
1997910000;-62.945777893066406;
1997920000;-62.786521911621094;
1997930000;-64.358207702636719;
1997940000;-64.306289672851562;
1997950000;-65.438735961914063;
1997960000;-65.055503845214844;
1997970000;-65.558013916015625;
1997980000;-64.145118713378906;
1997990000;-64.112770080566406;
1998000000;-63.938499450683594;
1998010000;-64.950592041015625;
1998020000;-64.841255187988281;
1998030000;-65.456672668457031;
1998040000;-65.141876220703125;
1998050000;-64.969146728515625;
1998060000;-64.954750061035156;
1998070000;-65.19427490234375;
1998080000;-64.069190979003906;
1998090000;-63.589637756347656;
1998100000;-63.141178131103516;
1998110000;-63.24810791015625;
1998120000;-63.696174621582031;
1998130000;-63.642471313476563;
1998140000;-63.815944671630859;
1998150000;-64.380203247070312;
1998160000;-64.015113830566406;
1998170000;-62.071552276611328;
1998180000;-63.093414306640625;
1998190000;-65.30462646484375;
1998200000;-64.657814025878906;
1998210000;-63.495407104492188;
1998220000;-64.557823181152344;
1998230000;-64.446922302246094;
1998240000;-64.881889343261719;
1998250000;-66.024497985839844;
1998260000;-66.228683471679687;
1998270000;-65.2919921875;
1998280000;-64.637443542480469;
1998290000;-64.661788940429688;
1998300000;-64.569564819335938;
1998310000;-63.837268829345703;
1998320000;-64.822860717773438;
1998330000;-63.739025115966797;
1998340000;-63.470340728759766;
1998350000;-64.612785339355469;
1998360000;-63.765155792236328;
1998370000;-62.926982879638672;
1998380000;-62.489913940429687;
1998390000;-62.155429840087891;
1998400000;-64.48614501953125;
1998410000;-62.447303771972656;
1998420000;-62.020221710205078;
1998430000;-62.679328918457031;
1998440000;-63.246242523193359;
1998450000;-64.332725524902344;
1998460000;-64.874824523925781;
1998470000;-64.988822937011719;
1998480000;-62.188583374023438;
1998490000;-62.289146423339844;
1998500000;-65.020034790039063;
1998510000;-64.418067932128906;
1998520000;-64.930816650390625;
1998530000;-64.148162841796875;
1998540000;-64.133079528808594;
1998550000;-64.594627380371094;
1998560000;-64.637321472167969;
1998570000;-63.097751617431641;
1998580000;-63.485252380371094;
1998590000;-64.292388916015625;
1998600000;-65.115226745605469;
1998610000;-64.646736145019531;
1998620000;-63.850776672363281;
1998630000;-64.490890502929688;
1998640000;-62.305519104003906;
1998650000;-62.404087066650391;
1998660000;-64.705131530761719;
1998670000;-64.269813537597656;
1998680000;-63.616714477539063;
1998690000;-64.395713806152344;
1998700000;-63.139438629150391;
1998710000;-63.075675964355469;
1998720000;-64.069725036621094;
1998730000;-64.371681213378906;
1998740000;-64.800125122070313;
1998750000;-65.463966369628906;
1998760000;-64.950912475585938;
1998770000;-64.502670288085938;
1998780000;-63.843227386474609;
1998790000;-64.595077514648438;
1998800000;-64.842170715332031;
1998810000;-64.059730529785156;
1998820000;-63.773036956787109;
1998830000;-64.174301147460938;
1998840000;-65.023185729980469;
1998850000;-64.986045837402344;
1998860000;-63.582881927490234;
1998870000;-64.116844177246094;
1998880000;-64.87200927734375;
1998890000;-63.817279815673828;
1998900000;-64.412605285644531;
1998910000;-64.009109497070312;
1998920000;-64.037155151367188;
1998930000;-62.681934356689453;
1998940000;-63.212581634521484;
1998950000;-63.214298248291016;
1998960000;-63.749752044677734;
1998970000;-63.581447601318359;
1998980000;-63.834453582763672;
1998990000;-64.616958618164063;
1999000000;-63.045352935791016;
1999010000;-64.039268493652344;
1999020000;-65.837234497070312;
1999030000;-64.932418823242188;
1999040000;-62.973300933837891;
1999050000;-63.023475646972656;
1999060000;-63.872955322265625;
1999070000;-63.902488708496094;
1999080000;-64.248672485351562;
1999090000;-64.238479614257813;
1999100000;-64.874671936035156;
1999110000;-63.555458068847656;
1999120000;-63.162776947021484;
1999130000;-62.554332733154297;
1999140000;-64.292312622070313;
1999150000;-63.088348388671875;
1999160000;-63.174381256103516;
1999170000;-64.628585815429688;
1999180000;-63.582515716552734;
1999190000;-64.458633422851563;
1999200000;-64.4263916015625;
1999210000;-64.112869262695312;
1999220000;-64.039161682128906;
1999230000;-62.448112487792969;
1999240000;-62.566162109375;
1999250000;-64.266166687011719;
1999260000;-63.315448760986328;
1999270000;-63.859893798828125;
1999280000;-63.934574127197266;
1999290000;-62.909595489501953;
1999300000;-63.003360748291016;
1999310000;-62.602622985839844;
1999320000;-62.333347320556641;
1999330000;-62.913078308105469;
1999340000;-63.853672027587891;
1999350000;-63.48370361328125;
1999360000;-64.003158569335938;
1999370000;-63.916191101074219;
1999380000;-63.323093414306641;
1999390000;-63.178871154785156;
1999400000;-62.5052490234375;
1999410000;-60.274024963378906;
1999420000;-61.251487731933594;
1999430000;-61.726230621337891;
1999440000;-63.689582824707031;
1999450000;-62.426979064941406;
1999460000;-61.397266387939453;
1999470000;-62.558551788330078;
1999480000;-62.9876708984375;
1999490000;-62.947357177734375;
1999500000;-62.832515716552734;
1999510000;-62.204566955566406;
1999520000;-62.362167358398438;
1999530000;-61.905467987060547;
1999540000;-62.214523315429688;
1999550000;-62.015625;
1999560000;-62.203472137451172;
1999570000;-61.798885345458984;
1999580000;-60.777530670166016;
1999590000;-58.599189758300781;
1999600000;-59.311141967773438;
1999610000;-57.522724151611328;
1999620000;-57.536148071289063;
1999630000;-57.292659759521484;
1999640000;-54.970554351806641;
1999650000;-54.636074066162109;
1999660000;-51.467575073242188;
1999670000;-46.538368225097656;
1999680000;-45.230670928955078;
1999690000;-43.352279663085937;
1999700000;-40.093021392822266;
1999710000;-36.389801025390625;
1999720000;-33.422607421875;
1999730000;-30.852624893188477;
1999740000;-29.20405387878418;
1999750000;-27.038835525512695;
1999760000;-25.602996826171875;
1999770000;-23.754207611083984;
1999780000;-23.279157638549805;
1999790000;-21.785429000854492;
1999800000;-20.641716003417969;
1999810000;-18.819911956787109;
1999820000;-16.9910888671875;
1999830000;-16.297649383544922;
1999840000;-15.793001174926758;
1999850000;-14.417570114135742;
1999860000;-14.393802642822266;
1999870000;-14.636752128601074;
1999880000;-14.037793159484863;
